3,4,73.1,76.2,3.38,2139.0,-4.1,144.5,64,77.8,7.4,2.19,0
12,29,82.6,102.5,4.25,2287.0,256.6,133.3,359,47.7,13.7,1.25,0
10,8,27.4,46.2,-3.65,1237.0,291.1,111.8,278,51.5,6.4,1.36,0
11,21,29.2,46.8,-24.17,899.0,329.3,149.0,321,81.5,14.5,3.21,0
8,11,25.9,36.8,19.17,2290.0,193.5,82.1,221,44.1,8.4,3.1,0
8,3,67.2,72.1,4.89,2387.0,135.1,97.1,213,38.2,10.7,2.44,0
10,21,55.0,62.6,6.98,2070.0,339.5,174.3,291,54.2,10.7,2.24,0
9,25,40.1,45.5,-8.99,691.0,319.7,186.5,265,63.2,11.6,3.24,0
9,12,14.2,23.7,-4.34,1976.0,223.6,100.2,252,28.7,12.3,2.86,1
7,7,24.7,37.5,-2.79,1376.0,-68.6,190.2,187,73.9,3.5,2.15,0
9,5,35.5,46.0,-2.17,1662.0,15.2,47.4,245,70.9,14.2,1.2,0
12,19,70.3,90.1,7.32,2459.0,83.9,87.3,349,75.3,5.2,0.81,0
7,31,37.5,44.7,3.57,1897.0,105.4,19.9,211,34.9,0.3,1.85,0
6,23,53.1,55.5,-0.88,2287.0,126.4,30.9,173,69.4,7.0,1.33,1
9,23,7.6,11.4,-11.54,1820.0,13.1,10,263,36.2,6.5,0.55,0
9,10,68.5,74.1,1.78,1780.0,138.0,133.5,250,74.8,9.1,2.63,0
3,27,4.7,24.4,3.32,2035.0,310.6,78.4,87,77.0,3.5,1.0,0
4,24,44.2,49.4,-16.25,1652.0,105.8,33.0,114,78.8,9.1,0.47,0
9,2,70.9,85.5,-1.5,737.0,23.3,197.4,242,32.6,13.3,1.18,0
10,18,54.1,60.1,-2.82,1232.0,-159.1,174.3,288,100,12.6,1.95,1
5,18,46.0,55.7,2.72,1798.0,156.5,10,138,69.9,16.9,2.57,0
11,20,63.4,69.2,0.51,770.0,335.8,161.6,320,10.5,6.4,0.26,0
9,18,50.9,56.3,2.23,2628.0,48.6,95.6,258,74.6,13.3,1.57,0
9,27,55.3,56.6,3.54,2237.0,177.4,205.9,267,73.0,6.5,4.02,0
2,13,64.3,73.9,10.83,2703.0,189.4,129.3,43,36.2,3.4,1.94,0
11,7,51.8,64.0,15.59,2961.0,188.6,46.7,307,50.4,6.0,1.52,0
2,7,45.9,46.8,-4.93,3117.0,136.1,33.9,37,22.3,8.0,1.42,0
6,2,60.1,71.1,0.8,767.0,90.1,100.4,152,58.9,12.0,1.27,1
11,4,41.0,42.6,-4.49,761.0,30.6,39.9,304,44.1,16.2,3.01,1
11,10,43.5,50.5,5.02,1401.0,180.1,106.5,310,67.8,10.3,1.96,0
5,31,22.9,29.5,-7.02,3323.0,-35.9,178.2,151,38.6,8.6,1.96,0
3,4,77.7,89.7,-9.93,2372.0,237.9,141.0,64,58.3,1.6,2.52,0
3,6,93.0,106.3,8.14,1743.0,226.2,83.0,66,37.2,14.3,2.56,0
9,15,50.7,58.9,-4.87,1214.0,218.3,194.8,255,77.9,6.9,1.65,0
2,29,43.4,55.8,6.65,1195.0,322.2,108.0,59,49.2,1.4,1.26,0
3,1,42.8,62.5,-4.69,637.0,148.1,175.8,61,52.3,4.8,0.92,0
8,18,57.5,74.2,5.28,2315.0,215.0,178.4,228,22.6,10.1,3.54,0
12,3,82.3,85.0,-11.91,673.0,-13.8,71.1,333,61.3,9.1,1.86,0
11,25,93.0,106.6,4.42,2579.0,66.0,140.1,325,51.6,6.3,2.0,0
1,22,58.2,83.6,10.07,1612.0,170.0,87.0,22,74.0,12.4,0.14,1
12,16,40.3,51.9,-2.86,1792.0,80.1,116.1,346,74.5,5.6,0.95,0
7,16,87.3,91.2,9.21,2037.0,418.4,215.3,196,49.3,5.6,1.93,0
7,21,31.4,35.6,5.36,2008.0,138.2,118.4,201,100,8.7,3.01,0
6,16,65.0,62.9,14.53,1819.0,86.4,136.0,166,43.8,7.7,2.34,0
2,22,63.5,74.8,12.5,1580.0,31.9,79.1,52,61.8,12.0,3.61,1
1,5,45.4,53.8,-3.55,1586.0,130.4,111.1,5,59.3,10.5,3.31,0
1,29,48.7,57.0,-13.56,1679.0,216.7,10,29,79.7,9.6,1.55,0
10,5,64.2,63.5,2.87,2819.0,149.5,215.9,275,47.9,11.7,1.39,0
2,1,48.0,61.5,13.15,916.0,163.6,135.9,31,67.3,2.5,2.21,1
9,17,55.1,62.4,-11.29,298.0,161.3,119.3,257,87.9,5.7,1.05,0
12,17,62.8,60.0,6.15,390.0,190.0,56.0,347,89.2,14.4,0.96,0
7,5,54.1,74.3,0.83,1571.0,44.4,76.5,185,59.9,8.4,2.0,0
9,1,52.9,60.0,1.84,2024.0,51.0,169.6,241,73.1,5.3,1.6,0
10,12,12.4,10.4,-6.32,2074.0,21.9,95.4,282,71.1,12.6,0,0
12,13,60.5,69.4,-17.66,1033.0,-0.7,32.2,343,70.2,9.5,2.59,0
6,26,28.6,35.7,-3.27,1294.0,179.1,118.6,176,69.4,9.2,2.96,1
4,12,46.4,57.9,-0.93,200,397.1,65.1,102,44.1,6.7,0.69,0
3,21,52.4,62.4,8.92,258.0,88.5,115.5,81,65.1,3.3,1.56,0
6,8,31.4,32.2,-20.04,2300.0,217.0,47.9,158,77.6,5.8,2.37,1
12,3,74.9,81.2,-3.53,738.0,70.8,92.4,333,65.7,5.4,3.07,0
1,9,50.4,63.6,6.47,867.0,115.9,104.0,9,68.4,4.9,1.94,0
10,9,38.9,34.2,-14.65,1220.0,181.4,10,279,38.5,9.1,1.8,1
2,13,52.8,49.9,-21.11,1494.0,89.2,59.9,43,100,7.4,1.99,0
4,10,77.5,92.5,-0.63,1463.0,291.0,91.5,100,34.3,14.7,1.71,0
4,16,98.3,107.9,-7.83,1781.0,261.1,134.8,106,97.6,9.9,1.2,0
2,30,94.6,111.7,-2.92,1754.0,355.3,10,60,71.1,4.9,1.15,0
10,28,90.3,99.7,3.02,1836.0,24.0,39.9,298,79.9,11.4,2.88,0
9,2,37.0,46.9,-3.93,1293.0,350.7,106.3,242,30.4,9.5,2.69,0
6,12,55.9,62.4,-6.04,1189.0,140.5,38.7,162,64.9,4.9,2.88,1
12,25,30.4,48.9,-2.93,2245.0,273.8,177.7,355,61.2,9.8,1.91,0
7,7,68.1,87.3,14.05,2604.0,342.4,151.4,187,81.1,15.8,1.95,0
12,11,58.3,63.4,-11.58,1356.0,19.4,174.8,341,94.1,10.7,0.61,0
6,9,58.7,63.8,5.86,2312.0,128.5,150.3,159,61.3,14.9,0.1,1
10,21,48.4,55.4,-0.58,1014.0,102.6,58.5,291,56.4,0,1.4,0
3,28,65.1,80.5,10.62,1160.0,311.6,15.0,88,43.1,10.1,2.26,1
6,21,51.4,66.0,-5.91,1248.0,-58.0,160.6,171,42.6,12.0,3.01,1
1,5,51.0,59.8,-13.67,2907.0,98.9,151.8,5,65.8,9.2,2.22,0
9,2,72.9,83.9,-1.69,1418.0,161.6,154.7,242,36.6,1.1,1.73,1
11,5,67.6,85.4,9.22,2912.0,198.6,154.0,305,46.4,0,2.41,0
5,18,10.3,25.7,-3.61,1277.0,28.4,71.2,138,43.1,4.1,0.59,0
6,16,51.2,50.7,-5.57,1037.0,207.9,116.9,166,77.0,15.4,2.0,0
6,10,52.7,62.8,15.11,838.0,150.9,121.2,160,44.9,9.4,2.01,0
7,29,57.2,61.6,-4.98,2428.0,334.7,75.0,209,72.5,7.7,3.04,1
10,26,50.1,55.6,-7.87,958.0,157.9,158.5,296,69.9,8.9,2.85,0
12,20,67.7,72.4,-1.65,2970.0,426.2,279.2,350,67.4,7.6,2.51,0
1,8,57.6,68.2,-0.29,2568.0,198.4,51.3,8,38.6,12.5,2.4,0
3,2,56.5,65.9,5.94,1262.0,146.6,156.1,62,50.8,7.5,2.11,0
12,8,18.4,39.2,-1.54,4332.0,228.4,212.9,338,84.6,11.3,2.26,0
6,6,72.3,81.1,-3.7,2646.0,111.2,118.2,156,88.5,10.6,3.98,0
4,4,56.7,73.1,12.17,1885.0,63.2,89.4,94,62.3,18.5,0.66,0
3,12,41.6,52.2,-8.0,532.0,167.1,36.3,72,100,8.1,1.65,0
3,23,46.6,56.0,-8.96,1803.0,5.9,89.1,83,35.8,14.9,1.98,0
12,5,51.3,61.3,0.27,1474.0,19.1,52.9,335,53.8,3.4,1.49,0
8,9,71.4,75.4,1.03,1387.0,38.4,107.3,219,70.6,3.5,0.34,0
12,6,63.9,80.1,-9.46,1019.0,292.9,110.7,336,66.5,15.2,1.62,0
11,16,56.0,62.5,-3.7,2554.0,143.4,144.3,316,56.8,7.0,2.58,1
2,16,50.7,61.2,-0.1,1251.0,74.5,36.3,46,61.8,6.9,1.83,0
12,3,95.4,106.5,-12.25,226.0,233.5,61.4,333,47.8,5.1,1.91,0
12,2,17.2,29.3,-7.63,2046.0,178.6,72.0,332,100,9.8,1.89,0
9,13,63.2,80.0,-1.91,2871.0,253.2,210.0,253,51.9,9.0,1.39,0
11,14,42.0,54.7,-5.25,2093.0,277.2,101.6,314,70.0,12.3,1.99,0
6,18,70.9,80.6,-11.42,2731.0,-8.0,160.8,168,40.0,4.8,2.38,0
5,12,84.9,101.2,-4.08,722.0,283.4,200.3,132,57.1,0,1.65,1
5,8,58.4,73.5,0.58,200,285.1,10,128,34.1,7.6,1.6,0
3,5,51.5,60.3,14.72,1751.0,259.3,95.8,65,84.7,5.5,1.71,0
6,26,34.3,45.1,8.04,1011.0,189.7,95.7,176,56.5,7.1,2.35,0
6,12,38.5,53.2,-7.85,2117.0,141.2,132.7,162,27.1,13.4,0.14,0
11,13,75.7,88.1,-6.35,2686.0,80.8,202.2,313,77.1,12.9,4.66,0
10,17,54.2,69.6,2.56,1853.0,100.8,84.9,287,79.5,7.9,0.74,0
7,17,29.5,43.2,-1.31,836.0,205.6,177.0,197,36.9,5.8,3.22,1
5,25,54.6,56.3,3.17,1403.0,140.0,71.0,145,69.9,9.3,2.86,0
5,6,79.8,89.2,6.63,1697.0,189.1,134.4,126,65.5,5.6,0.82,0
2,24,76.6,100.4,4.56,3194.0,59.6,124.3,54,57.0,7.3,1.54,0
1,11,60.7,77.9,0.79,2683.0,159.5,188.8,11,58.6,5.8,1.94,0
11,17,51.7,65.2,-0.68,1451.0,373.9,105.4,317,55.5,7.7,1.89,0
5,22,70.8,73.7,-0.97,1632.0,283.9,55.7,142,62.3,11.9,2.45,1
10,18,53.8,67.2,0.8,2754.0,135.1,116.0,288,54.5,11.0,1.6,0
12,6,82.2,93.2,-6.17,2285.0,499.6,115.8,336,58.8,9.4,1.95,0
1,31,72.8,78.2,-4.2,2738.0,375.7,105.8,31,52.9,0.5,3.72,0
11,22,56.9,71.3,10.19,3490.0,257.5,91.2,322,46.9,7.3,2.8,0
3,10,72.2,77.4,-17.86,2465.0,98.5,206.5,70,41.4,5.1,0.93,1
2,18,26.9,34.9,4.15,3151.0,184.9,131.6,48,37.5,17.8,2.83,0
11,30,51.3,61.0,-6.58,1912.0,225.9,292.9,330,69.6,4.0,1.09,0
10,8,55.5,66.9,10.22,2416.0,321.5,206.6,278,31.6,9.1,2.4,0
3,7,71.3,82.2,6.11,3538.0,113.8,160.5,67,55.6,6.7,1.41,1
3,30,73.6,81.8,-11.05,931.0,335.0,26.8,90,28.9,11.0,0.55,0
7,20,33.9,51.2,-5.89,634.0,128.3,115.2,200,54.6,11.4,2.7,0
4,17,4.8,10.7,5.68,1943.0,196.3,10,107,67.9,12.0,3.29,0
3,14,34.4,40.7,15.24,1112.0,-74.3,35.8,74,66.5,12.0,2.63,0
10,31,72.8,78.2,-7.54,2190.0,297.3,130.3,301,93.9,2.9,2.32,0
11,30,49.7,58.8,-6.65,1713.0,114.8,96.9,330,32.7,13.4,2.8,0
9,20,71.7,79.9,-12.01,2683.0,299.0,79.4,260,53.9,6.1,2.43,0
7,10,46.7,52.9,10.74,691.0,222.8,143.6,190,67.2,9.6,3.34,1
8,16,68.9,73.0,14.55,1810.0,179.2,199.8,226,39.7,8.6,3.19,1
9,9,66.7,71.1,-8.98,1865.0,133.2,172.1,249,83.4,15.6,2.45,0
10,10,51.2,63.4,17.75,3361.0,218.9,161.7,280,43.5,2.7,0.85,0
12,19,44.9,53.9,-0.34,1832.0,61.8,208.9,349,37.8,8.4,0.08,0
8,5,80.7,98.9,-5.95,2476.0,187.5,159.8,215,84.3,9.9,3.22,1
12,23,52.1,53.7,-10.62,1524.0,45.0,146.8,353,47.3,3.0,1.36,0
10,19,25.9,36.1,-16.53,1771.0,232.0,90.8,289,56.7,10.5,2.82,0
12,28,68.6,80.8,8.66,1540.0,185.7,56.3,358,89.4,9.3,3.39,0
5,26,68.9,81.0,-14.99,1328.0,248.6,155.4,146,39.4,11.2,3.83,1
6,30,46.6,50.3,-17.74,2087.0,1.7,36.3,180,63.3,11.9,1.22,0
7,30,53.4,52.0,-5.92,2974.0,107.5,188.1,210,67.9,13.9,2.64,0
3,9,19.1,32.0,-8.13,1050.0,271.7,161.2,69,83.6,8.8,2.46,0
5,23,72.7,75.3,-2.46,2088.0,249.8,79.6,143,68.1,5.0,1.39,0
1,25,53.2,64.0,1.37,318.0,158.9,148.7,25,53.5,5.5,2.97,0
5,25,40.6,59.7,16.53,3065.0,-207.6,100.9,145,61.5,9.0,0.48,1
5,30,78.4,99.6,2.24,2249.0,89.1,141.5,150,54.0,8.7,0.35,1
5,21,67.3,74.0,0.27,2352.0,112.5,178.7,141,68.4,9.5,1.97,0
9,4,58.1,69.6,5.16,1566.0,227.3,106.1,244,44.3,8.0,2.38,0
6,18,46.1,57.2,-13.8,1969.0,198.4,132.3,168,48.8,9.1,0.9,0
12,15,41.3,47.4,-6.62,2270.0,-5.8,84.7,345,38.3,14.6,1.72,0
3,3,70.6,68.2,-10.65,1925.0,91.4,33.5,63,45.8,8.6,2.33,0
6,13,90.3,105.7,14.32,982.0,375.6,88.6,163,80.6,9.8,2.2,0
3,10,57.8,59.7,0.6,2018.0,255.2,22.4,70,46.7,13.1,2.32,0
7,8,33.6,38.1,-8.94,2527.0,147.7,60.6,188,90.9,2.1,1.05,0
6,18,51.2,57.7,-8.35,602.0,112.8,10,168,80.3,11.5,1.79,0
5,31,62.3,65.6,4.03,1325.0,18.4,142.7,151,43.9,7.1,1.72,1
3,29,28.6,33.7,2.94,498.0,97.0,64.2,89,52.9,13.3,1.36,0
5,19,59.0,71.5,-13.6,3388.0,28.9,93.2,139,16.5,13.3,1.92,0
9,13,75.3,75.7,13.9,2408.0,171.8,119.5,253,10,3.9,2.63,1
7,23,64.3,67.2,-8.02,1556.0,48.0,82.0,203,65.5,9.0,2.49,0
6,27,42.1,54.6,0.89,1453.0,340.0,126.3,177,85.7,14.5,0.52,1
3,21,14.1,28.2,-16.9,2718.0,52.3,195.9,81,48.2,4.0,2.3,0
7,12,57.9,74.1,7.38,1794.0,144.3,26.0,192,54.5,17.1,1.77,1
8,23,52.8,57.4,5.75,2067.0,155.3,110.9,233,35.7,12.2,0.71,0
9,3,30.6,39.4,-1.66,2879.0,75.0,43.6,243,50.0,3.4,0.79,0
9,25,43.1,59.7,-1.4,2618.0,79.8,92.6,265,76.3,11.3,1.88,0
12,30,42.5,49.6,-0.64,1144.0,58.6,62.8,360,33.8,5.4,1.58,1
8,3,83.4,95.1,0.29,1878.0,77.6,84.0,213,49.3,7.7,3.64,0
10,24,66.4,81.7,0.21,1168.0,124.9,54.2,294,72.2,0.4,1.77,1
3,27,61.3,52.2,-1.35,1825.0,79.3,40.5,87,70.5,9.6,3.58,0
11,9,55.3,62.3,1.99,2451.0,104.0,214.2,309,60.4,3.1,0.86,0
3,17,74.3,84.9,-2.9,2533.0,109.2,53.4,77,14.0,7.5,1.74,0
11,12,73.4,81.7,11.77,971.0,118.9,160.7,312,83.8,11.4,0.66,0
12,22,74.6,81.2,-4.79,1111.0,323.7,152.2,352,82.8,4.5,0.33,1
2,17,70.5,84.5,-0.75,2391.0,176.2,132.3,47,99.6,13.2,0.95,0
11,4,26.5,35.7,-5.91,2012.0,117.3,48.6,304,24.3,0,0.95,0
12,6,54.6,71.3,8.51,1304.0,252.4,97.5,336,21.2,11.8,2.11,1
2,9,39.2,50.2,-9.75,1610.0,203.7,165.2,39,55.7,3.7,2.42,0
10,13,64.1,80.4,6.47,2826.0,201.0,204.5,283,87.0,4.7,2.31,0
5,25,59.2,57.2,3.68,2429.0,305.1,200.9,145,47.9,7.4,3.54,0
10,1,12.5,21.1,-10.55,1800.0,283.5,33.2,271,65.5,3.1,4.48,0
8,4,55.9,53.1,-9.67,985.0,307.7,51.1,214,76.5,9.7,1.89,0
6,3,71.5,73.0,-3.34,2272.0,-128.9,67.3,153,51.0,5.1,1.63,0
8,3,60.4,75.2,-7.67,1830.0,197.0,318.6,213,70.6,8.3,2.99,0
11,10,8.4,18.4,5.89,200,275.7,125.6,310,43.3,13.4,1.43,0
9,15,61.9,83.2,-7.94,469.0,122.1,122.5,255,67.7,7.6,0.85,1
10,2,56.2,74.9,9.28,1852.0,350.8,57.3,272,82.5,11.2,2.19,0
2,16,49.4,52.5,-8.22,2247.0,198.2,60.5,46,92.4,7.7,0.99,0
11,19,39.8,48.3,3.4,1628.0,238.1,130.5,319,74.8,9.2,2.03,0
3,15,44.1,54.4,8.56,2697.0,324.8,80.7,75,45.7,12.5,3.72,1
1,6,80.2,86.0,-7.43,1387.0,93.1,20.3,6,49.7,8.3,2.49,0
4,31,66.2,80.4,8.92,704.0,58.5,100.4,121,54.4,9.6,1.25,0
9,8,73.9,100.4,8.99,1589.0,396.6,10,248,37.7,7.8,1.52,1
2,26,46.2,63.0,10.43,2547.0,92.7,192.9,56,98.2,11.6,2.32,0
5,11,26.9,28.5,-5.6,1859.0,308.0,144.1,131,62.7,8.8,1.62,1
8,19,54.4,58.9,-6.01,1719.0,-89.6,123.6,229,69.6,8.4,2.73,0
4,13,60.5,69.0,-4.3,1614.0,90.0,136.4,103,50.3,6.4,1.23,1
6,9,69.2,80.1,1.99,1650.0,127.7,196.7,159,89.6,5.6,2.16,0
5,20,72.7,91.6,14.62,1242.0,32.7,84.1,140,62.6,12.1,0.03,1
8,27,50.1,59.1,-1.68,289.0,273.3,120.9,237,81.3,9.6,4.26,0
10,29,105.4,115.9,6.74,1975.0,170.7,104.4,299,37.6,7.1,2.55,0
4,3,23.1,32.2,-2.45,1526.0,-124.7,153.8,93,72.4,7.0,1.65,0
5,6,44.7,43.4,-2.03,1572.0,-31.0,148.9,126,74.3,5.1,2.24,0
11,1,38.2,49.7,-4.36,2314.0,100.0,181.9,301,64.3,6.8,4.4,0
4,26,45.0,47.3,-11.52,3344.0,-95.2,107.8,116,55.7,9.0,1.17,1
6,6,68.5,72.9,-12.03,470.0,89.9,155.0,156,73.8,2.4,1.64,0
10,28,66.9,75.9,-2.18,1178.0,110.1,157.8,298,53.2,5.1,2.85,0
9,27,61.4,78.2,6.77,1320.0,33.7,98.1,267,86.9,11.0,0,0
2,7,70.5,76.3,12.97,2575.0,95.2,266.0,37,72.4,10.0,1.62,0
9,31,35.1,41.6,-6.78,2731.0,138.5,157.4,271,73.6,2.6,2.5,0
2,1,64.1,71.0,8.89,1377.0,73.5,149.0,31,49.2,5.2,0.71,0
8,15,39.6,48.5,2.01,1870.0,95.6,115.7,225,83.0,14.7,1.69,1
6,10,44.6,55.6,9.21,1171.0,96.1,277.5,160,76.4,2.8,1.71,1
1,11,46.0,50.2,-5.89,1380.0,226.4,96.4,11,31.5,10.2,1.92,0
3,18,42.1,64.9,-9.77,2281.0,248.2,172.6,78,59.2,8.3,1.8,0
12,10,6.1,11.2,-0.92,3860.0,50.8,89.7,340,55.0,0.0,1.13,0
12,4,50.6,47.8,4.48,2528.0,123.6,176.8,334,71.7,4.3,2.28,0
10,17,58.3,70.7,16.45,1720.0,192.2,56.7,287,54.8,7.2,1.62,0
4,16,44.9,62.3,14.4,1141.0,123.4,146.0,106,71.7,4.9,1.43,0
8,28,65.6,71.7,-4.09,2752.0,39.1,64.0,238,70.9,11.3,3.38,0
12,29,25.7,41.6,-5.64,1493.0,49.4,289.2,359,42.1,7.4,3.22,0
1,14,45.2,52.1,-6.9,2155.0,286.0,10,14,41.6,10.4,3.79,0
8,2,61.7,67.1,-10.03,1274.0,161.5,77.3,212,63.0,5.8,1.56,0
2,21,79.5,87.0,-7.69,2498.0,403.1,111.2,51,56.2,8.4,0.84,0
10,24,41.7,56.9,-7.69,1992.0,39.8,10,294,68.0,4.5,1.98,0
10,2,51.6,65.7,5.07,1488.0,61.2,173.7,272,66.2,1.5,0.12,1
5,17,50.4,58.6,1.89,2806.0,181.9,39.3,137,68.8,11.1,1.22,0
5,22,86.8,95.0,-9.19,1023.0,143.0,140.2,142,68.5,6.6,3.7,0
3,4,59.3,76.3,4.99,509.0,-4.2,86.9,64,97.0,5.7,1.64,0
7,15,27.8,40.4,-4.01,1852.0,183.5,66.8,195,85.0,10.8,2.83,0
9,25,65.9,75.2,-6.45,2994.0,213.3,141.4,265,49.5,2.3,1.76,0
7,23,66.6,76.8,-5.88,2664.0,183.3,84.0,203,65.5,13.7,2.3,0
8,4,59.5,68.5,-2.37,1859.0,217.7,137.6,214,38.6,4.8,2.46,1
3,28,80.5,90.4,-8.45,1096.0,113.3,184.1,88,32.5,4.4,1.23,1
10,25,67.5,77.9,0.34,2358.0,288.4,76.9,295,69.0,7.7,2.27,0
6,23,75.8,80.3,-6.59,2238.0,147.1,84.1,173,75.5,8.6,2.7,1
6,4,33.7,45.2,-9.57,1770.0,121.3,213.3,154,80.3,10.3,1.17,0
11,27,68.2,71.0,1.51,1353.0,395.3,128.6,327,67.0,10.5,1.04,0
3,1,75.9,85.8,4.78,2277.0,139.5,98.8,61,72.6,11.2,1.61,0
3,3,50.5,57.9,2.03,2224.0,387.1,84.0,63,68.2,3.8,2.54,0
10,19,50.4,70.9,-7.0,1114.0,5.7,132.3,289,41.0,10.6,1.69,1
5,16,85.3,86.9,-1.81,1993.0,208.1,141.3,136,62.5,3.3,0,0
11,11,69.4,86.3,0.62,1932.0,169.1,17.5,311,63.6,5.4,1.39,0
6,26,37.2,52.0,-9.77,1944.0,158.1,10,176,78.8,5.4,2.58,0
8,2,77.5,89.1,2.35,1227.0,129.0,52.9,212,81.1,12.7,1.52,0
11,18,55.7,62.6,-11.58,200,202.5,60.3,318,59.2,0,2.09,0
6,25,70.7,80.0,0.39,1793.0,224.7,72.5,175,59.8,7.1,2.71,1
6,12,44.6,52.9,-0.57,1771.0,254.7,110.4,162,67.8,4.9,0.14,1
3,1,50.2,59.8,-6.59,1049.0,42.1,114.2,61,82.3,8.6,2.86,0
6,19,57.2,72.9,3.34,1553.0,91.1,10.4,169,60.8,6.8,1.48,1
7,7,20.1,30.3,1.54,259.0,70.7,109.0,187,100,11.9,1.42,0
2,23,62.4,73.9,-4.96,1595.0,205.3,141.5,53,38.5,9.8,3.73,0
5,17,61.4,65.4,-7.18,1617.0,29.6,168.4,137,27.5,10.0,2.08,0
3,19,58.2,59.4,-1.94,2595.0,-86.1,110.4,79,88.3,10.8,0.18,0
10,24,39.7,44.5,-4.98,2091.0,273.8,194.0,294,53.4,12.1,1.21,1
4,28,85.8,86.3,5.79,1376.0,93.6,70.7,118,47.9,10.0,2.43,1
5,15,-0.2,11.5,-17.34,2568.0,195.5,165.7,135,94.7,9.3,1.78,0
1,31,77.4,85.6,-15.76,3352.0,254.1,100.3,31,75.5,17.2,2.97,0
11,22,68.6,74.6,6.23,450.0,180.7,197.8,322,49.9,8.0,1.32,0
9,9,34.6,42.0,-1.92,634.0,45.7,76.0,249,94.8,7.4,0.2,0
7,7,61.9,74.8,6.45,1588.0,162.7,200.0,187,40.7,8.2,2.83,0
11,8,50.0,72.0,-5.76,2451.0,123.0,96.2,308,23.7,18.3,2.34,0
12,22,56.8,64.9,8.37,1158.0,164.8,179.1,352,40.0,3.2,3.25,0
4,28,39.4,48.7,-1.64,3527.0,99.9,164.2,118,51.7,14.2,1.35,0
3,30,40.4,52.4,2.39,686.0,190.5,73.4,90,90.5,11.4,0.37,0
6,23,56.5,54.6,6.4,2132.0,208.8,118.5,173,67.4,2.3,2.77,0
6,15,44.7,45.1,-5.22,1354.0,6.0,149.9,165,73.4,8.1,1.55,1
4,17,77.2,84.9,-15.31,1500.0,115.9,68.8,107,48.6,12.1,1.59,0
3,9,66.2,83.3,-5.05,2325.0,266.1,149.1,69,44.7,10.4,2.66,1
1,30,34.8,37.1,-5.96,1796.0,218.3,74.5,30,63.6,8.8,1.74,0
10,9,81.8,104.0,2.98,2658.0,313.0,126.5,279,66.7,0,2.54,1
4,7,36.4,56.8,-6.87,1615.0,364.8,73.0,97,74.3,8.8,2.67,0
12,22,59.2,72.7,-1.49,1564.0,254.0,113.4,352,45.6,8.9,0.75,1
8,5,42.1,63.3,-17.65,1308.0,216.7,73.2,215,74.0,6.7,1.78,0
1,11,73.4,80.6,-8.66,2616.0,63.9,25.1,11,50.8,0.9,3.18,0
7,22,55.7,54.9,13.22,769.0,109.2,115.4,202,83.6,15.4,1.13,1
6,23,45.2,54.6,-0.21,1911.0,335.8,207.5,173,76.9,2.3,2.73,0
10,27,48.4,58.7,-8.24,1098.0,400.9,42.4,297,100,8.2,1.43,0
11,21,56.8,64.9,1.44,2215.0,257.8,130.4,321,54.1,3.9,4.29,1
6,23,53.8,57.6,-5.3,2720.0,291.3,153.3,173,74.9,8.9,2.78,0
12,17,65.2,68.3,-4.87,1277.0,177.9,119.9,347,61.3,5.5,2.66,0
2,29,48.5,56.2,3.76,2155.0,159.8,23.3,59,92.8,10.8,2.55,1
8,27,49.6,53.0,-6.39,1293.0,108.4,75.1,237,86.9,9.5,0,0
10,5,67.7,78.2,0.45,1312.0,83.8,141.6,275,62.6,11.7,1.71,0
3,8,90.2,97.6,11.25,2582.0,275.5,209.1,68,52.7,14.5,1.71,0
7,24,47.5,59.3,-8.47,1581.0,108.6,62.6,204,27.4,3.4,1.91,0
8,9,37.6,45.2,-1.4,291.0,70.3,78.0,219,54.9,8.5,1.39,1
11,23,71.8,85.7,5.74,1080.0,60.6,103.7,323,80.8,11.8,1.37,0
3,22,83.3,86.7,-8.63,1653.0,212.7,127.1,82,69.2,8.5,1.6,0
10,27,58.6,68.5,4.14,2574.0,236.8,186.6,297,79.3,9.1,2.57,0
2,14,65.8,72.3,-9.52,1291.0,86.4,46.4,44,55.1,18.4,2.44,0
12,20,46.6,56.1,9.95,1611.0,176.2,112.2,350,62.0,5.5,1.08,0
11,31,54.0,54.4,-6.77,3135.0,30.5,58.5,331,89.2,6.6,2.14,0
4,4,47.7,61.4,-13.3,1821.0,192.9,86.6,94,61.3,8.4,3.92,0
9,7,81.4,96.7,3.0,2422.0,359.6,206.5,247,58.5,3.7,1.8,0
4,7,55.3,62.2,12.45,1189.0,235.0,213.0,97,83.3,4.2,2.43,0
10,20,47.0,34.8,5.86,1936.0,-25.0,111.9,290,99.9,4.6,2.49,1
1,14,45.3,48.5,-6.69,1621.0,339.4,143.0,14,53.6,3.9,1.0,0
7,1,70.3,88.5,-10.43,1915.0,7.5,116.2,181,42.1,0,2.96,0
5,24,32.3,38.6,-21.69,2347.0,11.5,109.7,144,24.5,10.4,0.16,0
5,23,54.9,56.0,1.68,2137.0,123.4,102.9,143,10,14.4,1.77,1
1,12,66.6,80.7,-7.12,2565.0,356.0,132.1,12,56.9,11.9,2.41,0
2,18,57.3,71.9,-6.03,2382.0,402.5,155.6,48,58.7,10.3,1.56,0
12,2,34.8,50.6,-5.82,270.0,228.3,141.8,332,66.1,2.6,0.88,0
9,2,44.1,53.9,2.0,2116.0,42.0,194.0,242,51.2,1.5,0,1
6,11,55.4,66.7,-5.72,2380.0,469.9,120.8,161,57.7,10.3,1.02,1
